UCS,RD,TC,W,E,OB
37.4630091729048,2.63424676940839,309.86008096046027,79,54,25.533370437449566
38.3364912160785,2.75127111708425,223.52857339393242,80,73,23.561076347322178
33.8548854037387,2.73615786333116,239.72628802839714,69,63,23.318154269619683
38.6686160766924,2.52629962453908,251.4869761936422,62,74,22.410431846143457
33.4155890387905,2.41289401795454,291.5995231788161,63,69,26.306048763436582
33.2177905622264,2.46663329624416,293.95455298757196,64,65,20.93971577695409
33.7664121813897,2.62434965535572,247.4903926605019,73,80,25.42250974523443
33.2667236405679,2.48082913561164,265.4520507491333,58,57,24.772598220771147
34.5712527749743,2.50436398373266,260.1592398841626,74,73,24.341276452121463
37.0452938221203,2.49189699412466,290.7228485731433,68,83,24.958022466045666
35.6806018006336,2.60911845730838,263.90238972743373,64,53,22.079975280277253
36.7319693094856,2.61589144722324,232.9769270866796,72,77,22.963417467177614
34.1248991750501,2.68851481094836,212.05477696277916,57,49,23.246692875069304
34.0479054757545,2.49508217459486,239.0398002884622,68,64,21.4766069101783
33.2583296404699,2.50030230557269,232.32766388055984,52,72,27.84098522065095
36.0546679141677,2.58953725575404,214.29500938620959,61,79,24.491001487547262
32.6004485087874,2.52282481257913,285.6495108839152,50,68,25.506276253514617
33.5453244928824,2.50148721537621,270.58480670968635,74,55,20.7460293902364
33.750014134893,2.38663025619502,255.68270819559163,63,69,22.501386592136537
37.3043303776127,2.43738893251945,262.6614660736652,52,80,23.798341013747407
37.1329163631037,2.66135707212421,232.39907166252834,65,67,21.489180114957488
33.8865742651514,2.46410507282234,266.9828586983158,73,65,26.56591233740305
34.070501826122,2.48062106213108,230.71885498100568,72,72,21.94862892812536
33.4587727175104,2.46465677626682,284.08444610708756,79,54,22.50367295754538
34.3098191206259,2.49256843569296,332.39697866684304,50,70,23.234924049612925
33.7968505339276,2.48104022545644,228.29200712887246,76,75,21.965983390780043
33.7573730022883,2.60105475288876,226.53926782459615,54,83,21.907672472706068
32.7384086366484,2.53011088493932,245.8141860612833,65,72,24.38580399312907
36.3628157533421,2.3045048320546,278.2503438086155,68,80,24.031835709514
35.9782333533955,2.57967795477678,233.62718250109813,54,67,23.827751796329345
33.2483055534559,2.39490112695982,258.29501315685195,77,77,25.163890963134467
36.2496015082903,2.59019325376,252.35012787536667,55,67,25.11960205634039
35.4828685484254,2.46311085063358,228.67228823940317,65,70,23.118190517708957
34.7801114910368,2.3045048320546,235.68075713187594,64,68,23.229251773881433
33.2859622567637,2.56505772075112,303.6551812738398,66,49,24.01592333781196
32.6891051025188,2.45874384529489,255.96730614476806,73,54,23.396851627398476
37.3062474268661,2.61100857125012,246.7941901979654,76,78,25.850386988506038
35.5181998802752,2.4444687067131,303.84387562802476,67,67,25.98260291122998
34.1834103205962,2.55098629110439,345.774466993563,78,82,25.73958437383704
33.7899016937593,2.49396469899247,223.18061597712546,72,59,25.108137208972874
38.0138735076491,2.69419528358733,275.9405386311489,67,64,24.087104325050888
33.2862669831767,2.6586944906729,262.840557949385,74,64,26.742567881869416
34.1049561196053,2.56121365669404,249.99486743392342,58,57,22.53684128834921
36.3129821551166,2.41995318960126,255.50749647327982,62,56,25.7861392074154
34.4513199645706,2.57295784584545,378.44629769232006,67,54,24.04513739199662
36.9896966747432,2.6289951679497,210.361040496,57,80,22.54914162421873
33.0520841904853,2.49600133368561,248.21355699000608,75,74,22.63593708357087
32.87609291759,2.539240692554,255.18454869787075,62,48,19.71343631409053
33.1058028227601,2.53403896214941,307.926782344353,60,61,27.578948038778393
33.1123406728427,2.49376744470016,308.12929871533277,80,53,23.635849807710123
33.6440768656031,2.52104659698568,289.68533263203875,55,62,26.028572085311954
36.1577132340706,2.60089175234923,261.4418703390675,66,54,24.72385130489359
32.6004485087874,2.63379270084953,227.14077348116297,66,63,24.70882222684008
37.9908548311462,2.6748075634341,294.0269908824259,78,72,23.882035270162604
33.9166698454058,2.66588348841768,220.92613365877963,64,51,26.665158051263017
33.7898309238983,2.48973111659474,283.17373019686244,74,77,23.03491963280243
33.7056543190013,2.58459571093979,234.44550908259978,52,76,20.705976905983217
32.6004485087874,2.66841180270327,222.78033908227283,72,73,23.680933697368445
33.4961067875715,2.56802197758385,210.361040496,80,70,25.7641117850517
34.7367743801867,2.42653331585749,254.27836855152626,50,80,22.510589494270008
34.3962660081859,2.50225762096151,264.905968287358,69,72,20.97433657728485
33.6569589712838,2.56667819844238,293.77430998879686,66,76,28.108517366551055
36.7344503789847,2.66831234059659,221.9636290199096,60,74,24.232924866507332
33.9105533022428,2.62387047083405,249.93652279885455,57,57,23.895596164837574
34.5985190361699,2.55837997726781,268.45598812979847,61,69,23.416403056387317
32.6292194650932,2.45438600035389,329.62579810716704,78,66,23.160940688054268
33.4624223246752,2.47682914166222,238.36722018732164,67,70,21.90970401889966
33.6792839845944,2.45187504964108,305.6332995189801,68,64,25.167990898133183
33.9429030564194,2.54411770692999,252.14005243395727,70,66,22.959819632207612
33.2352426678845,2.59713585572864,263.0964198563213,67,72,26.754384910627344
32.6004485087874,2.44639315266782,282.6099666034141,50,70,22.39564723527458
34.5760016179963,2.4405844476546,273.0334664217805,71,75,25.152473151147095
36.8520044605668,2.45835633153313,254.27972294372506,65,62,22.92444042618746
33.8818799247002,2.60388046093111,251.4940554326277,50,63,22.10204368606474
32.6004485087874,2.41238198177577,245.86218664612744,53,76,26.7813649567888
32.6004485087874,2.67680695657944,256.0939588142809,69,56,25.625668611580384
35.036085439105,2.47185995982795,296.0780259058952,66,72,23.868684203185193
33.3982305041015,2.50989872986031,288.85459541953435,67,81,21.18675111457677
32.9391689766955,2.49842604253762,235.60955559545266,80,47,23.63349373862844
32.6004485087874,2.58334646309555,250.86547001468014,64,53,25.64534734400218
37.2305525980248,2.69521379547983,277.1938515605071,55,76,24.763594980110295
37.3302637641853,2.43151248731136,215.14474549199122,80,74,20.333842109270524
33.4177852936449,2.63232603547387,238.18090465079,76,55,24.48238963327483
35.5192412635792,2.43602906424691,251.2332752206948,70,61,20.462448942509123
34.0471463739711,2.48254381841098,236.514786245836,57,60,23.16074883042012
33.8822148417102,2.52976128338396,298.97393632932295,50,77,21.169707956063384
34.9973148474362,2.53660502603182,219.05623127703194,62,67,24.612716655478387
32.6004485087874,2.44025654882607,363.14720841578475,77,48,20.777938489418197
33.6383215564266,2.35714570751059,210.361040496,50,73,21.912861016627275
33.8389761941749,2.51139932498878,210.361040496,69,76,21.49357532172188
33.2907643791421,2.40200128270619,251.69058655766892,66,84,24.8370629698061
33.5879531983339,2.5583862771282,248.2059442997049,80,47,23.047147451370282
35.5617697812146,2.45980871091798,285.10398807221395,75,55,24.006546601195083
34.1344278752992,2.65888710389538,269.1104108190718,73,65,25.792303815105694
32.6004485087874,2.41639366831058,378.44629769232006,74,51,23.31656823235409
34.190547189556,2.35124161415199,210.361040496,69,62,19.962471133155546
33.1245382656398,2.62940961194502,352.7630688497143,68,73,27.46913306091784
34.1371714291456,2.60032571648034,239.76703099973014,59,58,24.67361388241249
33.289654451129,2.55606428048751,238.5431498670991,67,63,23.806519277198888
33.1826902621332,2.50736951244224,250.27684467112422,67,84,21.36932526001604
38.1047170729338,2.34797687290085,237.10235628274253,69,58,23.83486125243485
38.0468791335409,2.36475436945302,280.5020457140433,74,67,16.34465789794922
32.6004485087874,2.43204196497638,259.97228019093495,64,71,22.499612731874368
34.6780852783046,2.61173836037647,251.48168237217405,75,62,20.821765483297295
33.7040370014297,2.34911693615071,313.6538307436028,67,84,19.988622379819393
37.3377817459834,2.43983696254189,262.36223996989236,68,57,25.63639565114508
33.2292451665057,2.4320739317591,210.361040496,58,69,21.275836549276633
33.7927141350971,2.63387542585315,211.12917817125168,69,64,25.305672799198938
37.3283821960333,2.56979625646021,247.3691832684009,79,64,23.246823682266466
35.4056466949998,2.58053022515558,310.69601003300403,73,82,23.41084327272189
33.5845710686644,2.58869720387654,230.12983331155067,67,61,27.772232448184017
35.0583482849109,2.69341304350282,251.83723533860513,71,70,20.10553683336619
36.7287991889754,2.61544090146618,229.7785942157506,64,75,27.35678730355115
33.4416391712506,2.398922775288,234.3384955156361,53,72,21.69397704415882
34.1013303135575,2.48026194738439,286.0142823294433,74,70,20.822391489169426
34.7204643720704,2.6026693703742,234.94374265408624,75,69,24.824957305199565
32.6004485087874,2.36892843878487,212.9252937007954,74,80,26.91475495904701
33.7769074784828,2.41256675419375,233.88704965842805,72,55,25.81718988436582
33.244115986731,2.42789554379504,284.1193696095222,66,71,24.45705220220786
33.8451393983868,2.44049772996512,213.20519454703393,53,65,27.338848455496155
32.6004485087874,2.50437778832955,241.37212413494746,69,53,27.216342206620016
37.3781764449484,2.47081766684948,252.86197099856165,61,77,25.40174473973295
38.9753699592698,2.76527281622122,264.3090691529153,79,79,23.19811169785633
38.1164094330471,2.39776279958192,311.74950798500197,67,58,20.43755777686469
33.2707790579079,2.4460859565607,233.00801776649504,74,70,22.510012116398116
32.6125639683398,2.51393700419492,242.12268118414488,66,76,23.16532007479238
33.3411890503777,2.602781777247,216.75730917530964,80,75,26.02594107691448
33.2110167802124,2.57770704178649,231.4688997941003,50,47,24.523772592355648
33.8945920379168,2.5415803365951,257.4480830432003,68,74,22.805012605780902
37.3713219062559,2.4225670640048,268.4542891124419,76,61,21.661215362352664
38.4961367376588,2.56296252464946,258.6365495299388,68,51,22.812597724421543
33.4352084895432,2.42875361594455,275.1408722547086,73,57,20.57903382987086
33.6290850578749,2.50376512968996,304.8342486225914,50,67,22.692831100633377
33.0163959993361,2.59903374610471,377.1051100318876,69,75,23.975832418327137
33.3162393711574,2.69338321377521,309.466640725525,72,53,27.75284006885536
33.728575029925,2.34582989976525,273.65093436870865,66,67,27.837974531622756
34.2565934520176,2.40102327785333,273.67162804336203,78,72,22.692643702335495
33.9478314623037,2.33137936758941,268.7312902577984,73,71,20.5623703519882
34.1809263889716,2.49762134389607,233.6333141254163,68,63,24.71466252399163
33.9717770873329,2.58074243441978,240.64830149195964,75,72,22.430791264393992
33.2992700752292,2.41260906614243,224.1959438440841,71,73,20.331223417135124
37.4413369061337,2.44802112674772,210.361040496,68,69,22.37535258357459
34.1004017261018,2.40633302501985,252.47838381516377,71,76,20.924730495953202
38.9753699592698,2.60338046433227,321.50545083644295,59,56,24.591239695706967
33.6545458819191,2.6289841042373,228.5297446966177,76,69,26.839855522409525
33.1215463656902,2.51890690394613,272.94798934910375,75,76,26.2017113369572
33.9786304979299,2.71663201373032,257.4845662700195,58,78,26.216895801644675
33.227553169536,2.43337475275367,239.74533285352933,50,72,22.030422286282118
33.9696444348549,2.55888751672645,210.361040496,80,66,19.425256167178617
38.9753699592698,2.76527281622122,210.361040496,60,75,25.242196801806493
38.6644111204432,2.55257601106299,259.47524771532517,51,63,25.938579600380464
33.4183937153532,2.44104011343954,245.4493683498626,54,70,22.032260806920156
32.6004485087874,2.39529643763359,232.82311027387505,56,69,21.380084151982636
33.0822254001053,2.40860720783503,274.8627573834078,54,71,23.360763546173896
33.8629966018792,2.43941264579718,276.0626627501141,59,60,24.148504408508252
33.8765628094716,2.55182498367013,231.7422386874776,80,64,25.94322622877057
38.1827995659377,2.56228373417159,326.9079502221531,66,69,23.210887590086315
33.6533588668224,2.53660332584865,348.7911979683081,72,57,24.637193607179693
37.1991503969782,2.57826549213098,273.68930718853244,78,70,23.134929379609463
36.7555826510296,2.35375721741187,269.8329090312069,74,72,25.59748380140416
32.6436358106825,2.42417088222558,265.97334278318624,58,61,21.613384309204584
32.6565322151332,2.42926486185815,219.44962514487725,52,83,20.198837190235658
33.5295858006743,2.52181613439235,266.29203422772673,79,65,19.764427762555755
37.4866639239251,2.54278292470707,280.4469904167109,55,71,23.025458620038847
33.3242987687279,2.33925390367488,362.4439290660397,52,65,21.422685253087028
33.8259853816436,2.60122278997745,315.70760227399865,78,50,22.437311026365542
33.2932250847397,2.51665655708681,229.5086128105398,58,78,24.68763403563561
32.7860715407815,2.59716196230555,250.71357589759026,73,72,22.05422792206958
37.6780369494131,2.52209609209032,255.33518905056835,70,65,21.58905459523109
33.6513980617083,2.5463948565859,232.7980196671651,59,57,20.744762726387258
36.9832862738567,2.60115120419644,270.3597772120507,80,69,25.475839372348933
38.7507662372621,2.57287214495756,283.1534960797915,61,78,23.11059191488484
32.6004485087874,2.59279607001639,238.58890962196512,65,66,23.786308450403244
33.2401772864938,2.7280060220839,231.74520416396604,74,61,21.218108954856238
34.3848196075995,2.62697365851006,292.8648496324748,57,55,22.918609313145126
36.9114797903819,2.41638888219757,333.18596320560823,75,64,25.056628477500684
33.0897304081229,2.73184495219999,236.0836539025736,56,67,22.07580792436117
38.9753699592698,2.37996311172593,210.361040496,66,73,20.69582597019434
32.6004485087874,2.43742037616888,217.7021720666079,53,59,21.64548176225632
33.1291873930187,2.5195468559517,275.15734737183107,70,47,23.18527199464786
33.9309079450637,2.65788072902548,249.03436074773228,80,77,27.044552222719524
32.9223135867591,2.52067766558596,281.8918129258186,53,73,24.422550848384248
38.9753699592698,2.40090621756458,238.06716375619945,80,63,23.241542023157017
33.822716538051,2.54634764185211,242.01243516956274,71,66,24.662130746457542
33.7566197683847,2.50341496987069,248.56580877351732,69,56,21.1440735677078
33.9316197704079,2.70753133114377,252.24087654423707,65,76,24.73810759058951
33.3892224329236,2.49493829068114,244.90791089471338,74,76,23.908236870165133
36.3919368658598,2.54175334971088,254.76465039616735,74,59,22.22170870069083
38.9753699592698,2.44949238345273,269.0349037675364,69,52,26.017048311000906
33.4002263861306,2.63935775931899,256.38145556093036,74,72,25.21080763999848
33.3160799783351,2.33623228583423,218.1594912540681,61,77,25.993474879223346
37.9721231275087,2.62181762348467,284.17784969774647,58,64,25.908317801250597
36.4622299310395,2.66483643598257,247.40365247321563,75,78,23.480729937609354
38.3069424122593,2.40963773587989,242.71067890557674,68,70,20.295696946843492
37.5714029568123,2.53769741702215,247.73942969702475,72,51,24.341426994535976
34.3891824996325,2.61467857940314,239.5418242424096,77,57,24.72984704176644
36.4496969284698,2.55426499973591,289.90882788585213,61,76,27.200528338470875
36.4447283262057,2.41303450706717,242.32157160055024,65,53,23.42395276577451
37.1040193239372,2.5185611949337,322.0464525821627,69,59,25.951502226008564
33.6356510530046,2.60819684672602,282.60168110669906,65,62,22.8025375679781
36.6454214536188,2.6287643437366,255.77519817422717,69,68,26.387854225506064
33.2795883122699,2.51835853226521,297.16744386175134,69,81,26.654748686320005
34.215215563136,2.49369646131206,220.21574769285655,78,75,23.37847555203998
34.4633144967356,2.51057320153493,276.3338722975918,60,58,25.904022717202864
33.3033271543487,2.45725092636951,226.05678257024877,64,60,23.493493725926616
33.9837454835185,2.39293276563559,210.361040496,53,76,23.071478864138545
33.575262738713,2.68749490345905,265.6556764185355,56,58,28.274411470858674
35.1804779205018,2.71969077403404,261.9085527252858,70,53,22.07110183815417
33.7037951893214,2.60972191381092,242.58879336253958,67,67,25.934296832594804
32.6872302984911,2.45033316437767,232.63133170693013,56,69,23.268642365223005
38.1937739240659,2.51818121234338,329.71384688617286,72,52,28.219943863598722
33.211039633323,2.32622927604482,233.69593696199806,75,77,19.941361484665443
35.0814257400222,2.41790114921279,244.27795803622237,70,67,24.580796832654617
34.1571546659437,2.47382447000078,278.2607162872803,65,49,25.368195666551667
33.541150555256,2.39031795627043,268.5353948944002,73,54,25.87685325542474
34.0191944146183,2.59582326423522,276.1626443307071,61,71,23.097337599578218
33.2442689699939,2.53441951872492,229.81479714312832,64,56,22.243830830862862
33.9207515469166,2.67303744736301,210.361040496,72,72,25.74617590988755
36.4157981711589,2.50236844730397,261.44164904317165,76,62,21.221683219048828
33.1574634819551,2.47482150081981,259.3065338425294,70,81,24.539233217367652
32.6004485087874,2.53417074843206,269.92046305226626,54,68,25.20352830441614
32.8278941033067,2.66896379736044,340.55734247846885,61,63,24.428577123747424
33.8643234167895,2.53446204384393,232.5003014354988,54,67,23.617450798622254
36.1838125474691,2.36873758418066,229.00550969071242,68,65,24.307982845157344
33.4558269899177,2.39085293240017,283.47739746213716,52,66,23.905194886152067
32.6004485087874,2.39041825316426,275.9199073875795,61,49,23.53329707130956
33.310264906183,2.40693242445683,238.96757644303898,77,64,27.713094217057858
33.9441067594476,2.45897877109554,223.3940769402566,59,59,22.21618018546661
38.6496434938193,2.58036441416596,231.3648695410776,79,55,26.09047595432097
34.9958437189588,2.52532424781387,315.7952009185403,80,66,19.94338942092015
32.6472515532923,2.63043405160891,214.64017301200903,61,75,20.245163323568327
32.6004485087874,2.40650423429972,245.96766897927273,72,67,26.703779088574528
34.0127753167245,2.46565329799301,290.58780962568284,55,57,25.290513073210278
36.3412981438888,2.55665590805609,234.2062887766103,80,75,22.83041882476416
36.1366794042522,2.44737147688228,252.5808947124604,66,68,25.210881962269596
34.4727513228633,2.68890173129157,233.30162892470895,64,62,25.434954584833932
37.309433504957,2.52569692143195,210.361040496,73,81,23.359158291292488
32.9564691850732,2.66034893863605,232.55713601872424,80,83,25.468652621081464
37.4737842841449,2.66095214470244,239.84587142521303,67,78,22.800349838840496
33.1812182636556,2.49091825762023,215.98596421417452,59,61,22.311149820545314
32.6004485087874,2.33218968991376,266.79951198279497,64,49,24.377348434611246
37.7567780715039,2.51728699947538,277.45945791819884,58,49,20.369824281258765
34.0276551596546,2.5950249528959,236.40436349575143,79,72,23.523505218264837
38.0072982711939,2.65482869154097,236.03249051442208,80,73,24.571458849793395
32.6004485087874,2.4824709115058,223.36666506670943,68,65,22.482818340619872
35.088283220615,2.65977621790172,223.52182191813773,56,69,20.559329084654177
33.2758113052148,2.75600905731184,279.91653579306137,67,54,21.231235329681866
33.8561209984536,2.48216846255496,241.3636925940896,74,75,21.843335929588786
32.633653604132,2.68011579685326,225.1699044288701,61,60,24.046194148517202
35.6556317362696,2.59811328815704,226.29357029364513,71,66,24.87930796105718
38.9753699592698,2.41231566628432,242.30963152538564,77,48,26.292432286320285
34.7542673866616,2.42079193921079,290.105850576186,80,54,23.238100371131033
33.4927694727809,2.42867921971346,226.64202492944224,60,77,23.822777167830605
36.9500559937556,2.51944367486825,269.2079125644568,50,57,21.55000588633665
33.0916104610661,2.57099440141756,293.95154384065745,62,83,27.146535969047367
33.1693441217031,2.58177037381985,266.2749091584265,56,74,22.59546032532429
32.865112027537,2.59127049649395,258.80564033713813,75,61,24.077170795176855
38.1593376431138,2.60203986851248,265.8971944113831,57,52,24.25073980042401
33.5302220416349,2.47162160026948,239.9068298045026,63,52,21.847998059481153
38.9753699592698,2.57014114877255,349.0104960458629,78,63,20.76251980340204
33.6392328767602,2.50862489667941,244.96720695676328,74,77,21.467401778376697
35.4690014107574,2.70815237939425,339.8692603289837,69,49,23.868173715357308
34.9122545312826,2.652433315641,230.82736020493985,70,80,22.901604908387394
33.4897884326565,2.52499505813283,220.32090889335367,71,50,25.40661847574865
33.8599459374966,2.50232959909249,255.91055586299208,69,75,25.863175303172767
38.3375330054002,2.57392535580812,329.55996284451936,79,66,25.20076202948524
34.240313270824,2.6681081961809,218.81264525452792,80,69,22.1836599448669
37.2550539031611,2.47884976622748,222.4296168603188,67,72,22.324271311335984
33.6886308551698,2.45903268164989,239.28543822975206,61,73,24.437742400231144
33.9635480185681,2.61385624170903,244.41418349625977,70,58,27.331533020524986
33.2466120044361,2.57740994660392,276.4788472731258,66,73,23.685361765194138
37.2660194355882,2.62733842710451,253.4503596126446,68,79,23.1918551428992
34.616850343794,2.54321948777932,210.361040496,59,84,22.472082594731994
34.3646595004478,2.67607768652242,283.54902821226267,68,71,22.59997954410677
32.8719617537004,2.5299825186753,231.2664893011539,80,72,23.76716144074394
35.5209009014006,2.52315981127239,211.88318066913348,62,73,23.261347421963727
34.3939536617998,2.69817218732409,267.9216716976693,75,78,25.72789560408412
32.6004485087874,2.40626798953537,269.96078349894174,66,58,22.92188565120522
35.6840385032836,2.44919137033578,244.26581266503638,60,60,21.6033195872502
35.4752605266465,2.46263582335194,245.11205153092922,51,72,24.08729255947432
36.1330837556845,2.52891229337085,260.35660126319317,78,52,22.608291003685554
33.8247184020338,2.68633442688068,248.8773660812697,62,69,22.60506170100561
36.83856189261,2.39743703970676,282.8445559484611,55,81,21.974896117532147
35.7127839900072,2.52860530874314,227.26205701017616,60,66,21.34111719758642
37.2753259145088,2.3652690324287,252.9385602817892,53,74,22.978152069775497
33.1846443971608,2.49426981817248,231.42866964952847,57,69,24.05622194822904
32.6004485087874,2.4560359627274,251.59942813415338,73,78,22.981742366343713
32.8796858405922,2.68009817727908,235.7414000112233,55,69,25.221363844514283
34.1404639833566,2.66166645537367,296.41887408711386,79,68,23.162797789260086
34.2801830919758,2.49798482413568,258.1316736527711,61,57,24.743193357427234
34.3753678673118,2.47410788023928,292.7952835674833,71,57,25.735855944019224
33.0660816183166,2.45989261259212,240.6544108194621,59,59,21.248892177805317
33.2555125022577,2.51976808428647,245.1862865491288,70,54,21.518979735735698
33.233388352727,2.3684664564438,250.87550804110936,60,67,22.559375376252564
33.8207191627959,2.46719264259352,249.15692940946053,67,69,20.924906745910416
33.2770043701391,2.45683146479715,254.00995551248045,69,70,26.084423148561367
32.9597974319098,2.56700834006572,241.84130933872837,69,55,24.347021995013257
37.5354525778077,2.44925241553767,248.58546404097737,59,68,22.475024694921412
32.6761908155559,2.52964615510504,287.7040933307627,66,70,23.872759744552788
33.1530231166165,2.54885588507192,297.52627543557634,76,72,25.06859404462617
33.371046651137,2.62382603789651,227.58116234746421,52,76,26.620547488297024
33.7102870118447,2.53934828866077,272.5659267229984,80,79,28.13358902913962
33.5237671787168,2.6835793510128,216.72233216051728,74,64,26.735598788681642
37.5955299274148,2.66315204929321,229.7802794427394,80,61,27.395362473403917
33.6983233215833,2.67131399032853,263.93820844701884,71,78,25.174575957528642
33.3675885841397,2.32432630658466,287.49605066216986,55,66,25.799587716198975
33.8053421208676,2.34103458258608,217.51260711818375,66,64,19.01399069472391
33.4166232561462,2.55501679791557,257.679301920291,67,84,21.109346168005327
32.6004485087874,2.39726153772267,277.50413850718485,77,49,22.19323774977081
34.0961296156554,2.43515360626363,276.2315722774676,76,80,20.207895163940453
33.8366968616575,2.39428551039108,242.04762957830818,70,63,18.825367565813266
33.9415123472009,2.40973857816799,307.48366987453295,77,62,27.460185508872986
34.201575195755,2.62953104564957,318.72379122903334,67,74,25.309171042325644
32.8664139395846,2.30636682615177,289.32677530904687,70,81,23.19031826450722
36.9926105379022,2.51871803613535,228.09699694905768,76,66,23.99032918965745
33.3078639379669,2.44280865838597,248.3551289490473,74,84,24.550846948170413
32.6004485087874,2.45471012037923,215.61644354690176,50,72,21.838913542108102
33.0894939897277,2.56089442834872,229.9800544520698,74,73,24.18198499238952
34.1199888688745,2.50597106865536,259.5241485341033,69,74,23.145467746780195
32.6004485087874,2.39209476176925,315.8879854011869,52,58,21.259093652738553
33.5434360778738,2.66710038547711,247.18143739114197,79,70,27.199608016405122
32.6004485087874,2.51548019450891,227.0655707811619,71,72,22.33959528954381
33.3273662485361,2.57803666862442,222.7753802704606,73,73,27.028940935846503
32.9607315216769,2.39897670253809,245.90859969769355,79,66,25.190614703635244
32.8278621754206,2.60323186108851,268.19370511248724,62,66,24.422266008280197
33.6623558700284,2.57611730095821,215.4319998280484,63,59,25.195229904322137
